P_IDLE_RIGHT5: .word 24, 30
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,12,12,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,12,175,12,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,12,175,12,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,12,175,12,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,12,175,175,167,12,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,12,175,175,255,255,12,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,12,175,175,175,255,255,175,12,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,12,167,175,175,175,175,167,12,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,12,95,167,175,175,167,95,12,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,12,12,86,95,167,167,95,86,12,12,199,199,199,199,199,199,199,199,199,
199,199,199,199,12,167,175,12,86,167,167,86,12,175,167,12,199,199,199,199,199,199,199,199,
199,199,199,199,12,175,175,175,175,175,175,175,175,255,175,12,199,199,199,199,199,199,199,199,
199,199,199,12,95,175,175,175,175,175,175,175,255,255,255,167,12,199,199,199,199,199,199,199,
199,199,199,12,95,167,175,175,175,175,175,175,175,255,167,95,12,199,199,199,199,199,199,199,
199,199,199,12,86,95,167,175,175,175,175,175,175,167,95,95,12,199,199,199,199,199,199,199,
199,199,199,12,12,86,95,167,167,167,167,167,167,95,86,12,12,199,199,199,199,199,199,199,
199,199,12,175,175,175,86,86,95,167,167,95,86,86,175,175,167,12,199,199,199,199,199,199,
199,12,167,175,175,175,175,175,175,10,10,10,175,175,175,175,175,167,10,10,199,199,199,199,
199,12,167,175,175,175,175,175,175,10,10,10,10,10,10,175,175,10,10,10,199,199,199,199,
199,12,167,175,175,175,175,175,175,10,10,10,10,10,10,255,175,10,10,10,199,199,199,199,
199,12,167,175,175,175,175,175,175,175,175,175,10,10,10,255,255,10,10,199,199,199,199,199,
199,12,86,167,175,175,175,175,175,175,175,175,10,175,175,255,167,86,12,199,199,199,199,199,
199,199,12,95,167,175,175,175,175,175,175,175,10,175,175,167,167,12,199,199,199,199,199,199,
199,199,12,86,95,167,167,175,175,175,175,175,10,175,22,22,22,22,199,199,199,199,199,199,
199,199,199,12,86,95,95,81,89,89,81,95,95,22,255,255,255,255,22,199,199,199,199,199,
199,199,199,199,12,86,81,161,233,233,189,81,86,13,119,13,13,13,13,199,199,199,199,199,
199,199,199,199,199,12,81,161,161,162,162,81,86,13,39,39,39,39,13,199,199,199,199,199,
199,199,199,199,199,199,199,81,81,81,81,12,12,12,13,13,13,13,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
